date,wheel,n1,n2,n3,n4,n5
30/11/2024,PALERMO,90,5,53,56,72
30/11/2024,ROMA,57,45,20,69,5
30/11/2024,TORINO,65,46,43,77,48
30/11/2024,VENEZIA,60,51,9,50,78
30/11/2024,NAZIONALE,32,53,44,38,45
29/11/2024,BARI,9,46,16,21,73
29/11/2024,CAGLIARI,22,72,34,35,23
29/11/2024,FIRENZE,56,57,22,67,39
29/11/2024,GENOVA,24,62,16,5,83
29/11/2024,MILANO,23,17,39,66,38
29/11/2024,NAPOLI,69,39,7,71,12
29/11/2024,PALERMO,41,15,74,39,14
29/11/2024,ROMA,61,33,54,85,87
29/11/2024,TORINO,85,27,73,60,35
29/11/2024,VENEZIA,24,13,3,57,33
29/11/2024,NAZIONALE,87,27,65,86,19
28/11/2024,BARI,32,35,51,26,82
28/11/2024,CAGLIARI,66,10,20,59,78
28/11/2024,FIRENZE,83,42,28,27,61
28/11/2024,GENOVA,42,20,53,47,6
28/11/2024,MILANO,18,3,54,88,69
28/11/2024,NAPOLI,59,48,66,2,86
28/11/2024,PALERMO,65,8,29,59,47
28/11/2024,ROMA,49,76,36,90,82
28/11/2024,TORINO,22,15,46,48,18
28/11/2024,VENEZIA,64,61,54,57,40
28/11/2024,NAZIONALE,28,56,50,76,31
26/11/2024,BARI,38,26,58,36,65
26/11/2024,CAGLIARI,71,68,61,41,89
26/11/2024,FIRENZE,52,65,73,3,50
26/11/2024,GENOVA,37,41,70,40,6
26/11/2024,MILANO,62,28,70,6,39
26/11/2024,NAPOLI,25,50,49,60,52
26/11/2024,PALERMO,6,55,68,11,86
26/11/2024,ROMA,12,23,16,14,63
26/11/2024,TORINO,16,6,44,14,88
26/11/2024,VENEZIA,7,67,1,38,89
26/11/2024,NAZIONALE,67,27,38,57,19
23/11/2024,BARI,25,46,41,83,89
23/11/2024,CAGLIARI,13,80,42,53,51
23/11/2024,FIRENZE,87,26,10,34,2
23/11/2024,GENOVA,3,69,74,44,70
23/11/2024,MILANO,63,55,33,53,15
23/11/2024,NAPOLI,90,66,76,69,23
23/11/2024,PALERMO,59,58,66,24,29
23/11/2024,ROMA,58,43,23,5,50
23/11/2024,TORINO,53,34,17,15,9
23/11/2024,VENEZIA,90,73,82,22,39
23/11/2024,NAZIONALE,25,81,37,30,58
22/11/2024,BARI,29,22,53,65,12
22/11/2024,CAGLIARI,90,42,12,44,73
22/11/2024,FIRENZE,65,82,32,14,2
22/11/2024,GENOVA,58,79,69,78,13
22/11/2024,MILANO,88,82,18,40,24
22/11/2024,NAPOLI,5,42,6,56,13
22/11/2024,PALERMO,59,2,52,34,84
22/11/2024,ROMA,48,67,46,18,79
22/11/2024,TORINO,76,48,13,65,88
22/11/2024,VENEZIA,22,13,69,35,70
22/11/2024,NAZIONALE,61,83,42,38,35
21/11/2024,BARI,52,79,70,83,51
21/11/2024,CAGLIARI,83,14,82,89,26
21/11/2024,FIRENZE,57,35,33,5,14
21/11/2024,GENOVA,38,74,16,88,25
21/11/2024,MILANO,86,75,87,21,5
21/11/2024,NAPOLI,59,7,30,78,29
21/11/2024,PALERMO,30,75,52,57,22
21/11/2024,ROMA,22,16,3,74,23
21/11/2024,TORINO,28,55,72,53,22
21/11/2024,VENEZIA,38,77,85,23,2
21/11/2024,NAZIONALE,43,23,83,72,2
19/11/2024,BARI,35,16,24,41,85
19/11/2024,CAGLIARI,89,30,10,81,72
19/11/2024,FIRENZE,38,60,16,13,28
19/11/2024,GENOVA,52,15,80,8,53
19/11/2024,MILANO,33,77,6,54,73
19/11/2024,NAPOLI,1,50,64,35,36
19/11/2024,PALERMO,2,1,19,33,62
19/11/2024,ROMA,33,48,72,47,68
19/11/2024,TORINO,62,28,18,75,31
19/11/2024,VENEZIA,3,54,27,14,71
19/11/2024,NAZIONALE,2,44,27,86,78
16/11/2024,BARI,33,80,86,52,25
16/11/2024,CAGLIARI,67,57,59,5,80
16/11/2024,FIRENZE,31,32,58,88,77
16/11/2024,GENOVA,40,39,23,36,81
16/11/2024,MILANO,28,58,45,25,38
16/11/2024,NAPOLI,20,82,23,44,57
16/11/2024,PALERMO,76,56,88,62,31
16/11/2024,ROMA,12,81,59,74,72
16/11/2024,TORINO,46,53,72,45,23
16/11/2024,VENEZIA,4,12,42,64,20
16/11/2024,NAZIONALE,63,44,78,10,55
15/11/2024,BARI,27,45,81,17,55
15/11/2024,CAGLIARI,78,66,45,3,14
15/11/2024,FIRENZE,14,90,72,88,55
15/11/2024,GENOVA,33,23,82,81,24
15/11/2024,MILANO,25,79,13,42,15
15/11/2024,NAPOLI,39,35,65,1,14
15/11/2024,PALERMO,25,83,69,50,36
15/11/2024,ROMA,25,71,22,10,55
15/11/2024,TORINO,59,30,43,74,49
15/11/2024,VENEZIA,39,90,77,5,35
15/11/2024,NAZIONALE,82,60,62,65,59
14/11/2024,BARI,6,79,30,52,15
14/11/2024,CAGLIARI,3,85,61,44,25
14/11/2024,FIRENZE,30,76,84,34,13
14/11/2024,GENOVA,39,63,6,50,81
14/11/2024,MILANO,1,34,78,86,36
14/11/2024,NAPOLI,63,51,82,61,7
14/11/2024,PALERMO,11,66,9,59,34
14/11/2024,ROMA,15,26,32,38,89
14/11/2024,TORINO,38,43,77,33,42
14/11/2024,VENEZIA,76,60,78,47,31
14/11/2024,NAZIONALE,85,83,79,12,51
12/11/2024,BARI,51,20,49,27,67
12/11/2024,CAGLIARI,14,22,74,60,35
12/11/2024,FIRENZE,79,54,17,48,58
12/11/2024,GENOVA,86,87,74,22,25
12/11/2024,MILANO,12,51,47,88,49
12/11/2024,NAPOLI,41,30,70,43,47
12/11/2024,PALERMO,85,15,75,63,81
12/11/2024,ROMA,49,11,50,66,24
12/11/2024,TORINO,44,15,3,41,84
12/11/2024,VENEZIA,50,89,75,47,33
12/11/2024,NAZIONALE,78,3,36,16,6
31/10/2024,BARI,17,28,73,90,7
31/10/2024,CAGLIARI,41,7,61,17,6
31/10/2024,FIRENZE,24,88,48,2,16
31/10/2024,GENOVA,13,87,35,62,75
31/10/2024,MILANO,14,75,67,88,6
31/10/2024,NAPOLI,10,9,63,53,78
31/10/2024,PALERMO,48,7,76,86,42
31/10/2024,ROMA,77,75,6,14,29
31/10/2024,TORINO,29,23,68,70,72
31/10/2024,VENEZIA,88,12,9,45,30
31/10/2024,NAZIONALE,73,21,67,2,84
29/10/2024,BARI,5,90,61,77,39
29/10/2024,CAGLIARI,53,62,26,76,22
29/10/2024,FIRENZE,70,6,75,1,52
29/10/2024,GENOVA,90,71,23,4,14
29/10/2024,MILANO,58,69,46,26,20
29/10/2024,NAPOLI,61,40,75,49,39
29/10/2024,PALERMO,79,71,54,13,9
29/10/2024,ROMA,40,17,2,73,13
29/10/2024,TORINO,89,5,49,78,44
29/10/2024,VENEZIA,90,47,28,86,6
29/10/2024,NAZIONALE,57,14,67,1,76
26/10/2024,BARI,57,43,75,28,29
26/10/2024,CAGLIARI,2,80,16,50,70
26/10/2024,FIRENZE,31,63,59,27,82
26/10/2024,GENOVA,80,78,33,66,1
26/10/2024,MILANO,19,28,76,3,40
26/10/2024,NAPOLI,89,79,61,68,15
26/10/2024,PALERMO,21,37,49,73,18
26/10/2024,ROMA,53,45,89,85,46
26/10/2024,TORINO,23,15,36,1,63
26/10/2024,VENEZIA,18,3,23,14,83
26/10/2024,NAZIONALE,22,38,3,24,43
25/10/2024,BARI,66,59,34,63,60
25/10/2024,CAGLIARI,41,79,87,82,90
25/10/2024,FIRENZE,25,43,1,40,47
25/10/2024,GENOVA,80,66,13,87,73
25/10/2024,MILANO,77,45,12,10,47
25/10/2024,NAPOLI,49,72,70,88,29
25/10/2024,PALERMO,41,24,88,47,57
25/10/2024,ROMA,28,26,67,89,17
25/10/2024,TORINO,8,46,68,53,49
25/10/2024,VENEZIA,9,5,6,45,26
25/10/2024,NAZIONALE,52,72,36,58,74
24/10/2024,BARI,43,90,47,15,28
24/10/2024,CAGLIARI,46,18,65,14,24
24/10/2024,FIRENZE,39,41,50,88,63
24/10/2024,GENOVA,2,74,81,16,9
24/10/2024,MILANO,62,61,36,39,12
24/10/2024,NAPOLI,19,49,82,29,36
24/10/2024,PALERMO,79,59,61,62,67
24/10/2024,ROMA,23,48,73,13,60
24/10/2024,TORINO,63,21,46,38,78
24/10/2024,VENEZIA,35,41,4,10,54
24/10/2024,NAZIONALE,1,60,6,80,89
22/10/2024,BARI,68,20,74,49,5
22/10/2024,CAGLIARI,67,53,85,22,18
22/10/2024,FIRENZE,3,65,34,9,26
22/10/2024,GENOVA,45,16,6,70,11
22/10/2024,MILANO,16,40,41,81,25
22/10/2024,NAPOLI,51,21,54,53,69
22/10/2024,PALERMO,15,52,76,57,59
22/10/2024,ROMA,10,2,42,58,23
22/10/2024,TORINO,49,87,47,30,42
22/10/2024,VENEZIA,6,90,14,81,67
22/10/2024,NAZIONALE,4,79,33,67,61
19/10/2024,BARI,29,53,40,66,46
19/10/2024,CAGLIARI,13,68,7,71,35
19/10/2024,FIRENZE,27,32,51,16,22
19/10/2024,GENOVA,42,7,18,60,67
19/10/2024,MILANO,56,18,65,20,27
19/10/2024,NAPOLI,21,25,11,2,77
19/10/2024,PALERMO,24,44,51,32,74
19/10/2024,ROMA,18,90,54,9,77
19/10/2024,TORINO,54,47,58,77,44
19/10/2024,VENEZIA,58,33,75,45,51
19/10/2024,NAZIONALE,5,72,26,42,16
18/10/2024,BARI,55,75,69,1,79
18/10/2024,CAGLIARI,79,35,78,7,33
18/10/2024,FIRENZE,6,27,51,59,21
18/10/2024,GENOVA,76,46,30,4,73
18/10/2024,MILANO,87,58,63,54,71
18/10/2024,NAPOLI,51,76,23,63,30
18/10/2024,PALERMO,45,67,33,70,11
18/10/2024,ROMA,40,2,54,24,22
18/10/2024,TORINO,57,79,38,35,16
18/10/2024,VENEZIA,36,33,14,82,7
18/10/2024,NAZIONALE,79,35,4,57,51
17/10/2024,BARI,16,57,84,32,7
17/10/2024,CAGLIARI,6,70,54,77,90
17/10/2024,FIRENZE,1,62,40,75,77
17/10/2024,GENOVA,89,17,83,6,86
17/10/2024,MILANO,34,56,19,15,8
17/10/2024,NAPOLI,9,57,32,24,40
17/10/2024,PALERMO,36,84,62,14,21
17/10/2024,ROMA,6,40,33,71,73
17/10/2024,TORINO,4,63,76,38,3
17/10/2024,VENEZIA,45,28,9,71,30
17/10/2024,NAZIONALE,55,47,32,33,6
15/10/2024,BARI,36,55,35,60,20
15/10/2024,CAGLIARI,9,14,31,26,82
15/10/2024,FIRENZE,84,51,30,13,18
15/10/2024,GENOVA,7,65,15,67,86
15/10/2024,MILANO,15,31,51,22,2
15/10/2024,NAPOLI,53,76,64,27,42
15/10/2024,PALERMO,79,22,46,74,62
15/10/2024,ROMA,42,71,37,26,29
15/10/2024,TORINO,48,13,78,57,41
15/10/2024,VENEZIA,29,63,61,67,69
15/10/2024,NAZIONALE,68,60,31,78,55
12/10/2024,BARI,16,3,32,19,10
12/10/2024,CAGLIARI,90,68,24,31,87
12/10/2024,FIRENZE,5,20,22,3,53
12/10/2024,GENOVA,15,16,69,5,36
12/10/2024,MILANO,58,86,89,42,66
12/10/2024,NAPOLI,32,26,29,69,1
12/10/2024,PALERMO,42,33,82,35,57
12/10/2024,ROMA,28,74,31,47,44
12/10/2024,TORINO,15,75,7,20,39
12/10/2024,VENEZIA,25,47,73,67,1
12/10/2024,NAZIONALE,80,52,23,71,49
11/10/2024,BARI,67,62,17,81,90
11/10/2024,CAGLIARI,23,48,37,76,84
11/10/2024,FIRENZE,57,27,78,45,67
11/10/2024,GENOVA,65,51,63,41,79
11/10/2024,MILANO,26,24,10,1,38
11/10/2024,NAPOLI,42,60,82,4,5
11/10/2024,PALERMO,15,88,46,39,55
11/10/2024,ROMA,3,78,28,15,44
11/10/2024,TORINO,42,4,82,69,52
11/10/2024,VENEZIA,77,20,32,5,59
11/10/2024,NAZIONALE,21,86,80,10,22
10/10/2024,BARI,40,49,13,21,10
10/10/2024,CAGLIARI,59,2,49,26,40
10/10/2024,FIRENZE,1,48,74,76,78
10/10/2024,GENOVA,39,32,76,35,14
10/10/2024,MILANO,86,59,85,36,17
10/10/2024,NAPOLI,34,11,65,47,86
10/10/2024,PALERMO,35,90,44,87,85
10/10/2024,ROMA,19,70,45,84,76
10/10/2024,TORINO,86,37,53,88,56
10/10/2024,VENEZIA,68,66,26,65,85
10/10/2024,NAZIONALE,29,8,53,56,41
30/12/2025,BARI,15,65,34,86,47
30/12/2025,CAGLIARI,70,20,89,2,86
30/12/2025,FIRENZE,82,26,15,37,24
30/12/2025,GENOVA,43,29,58,55,53
30/12/2025,MILANO,36,2,59,72,4
30/12/2025,NAPOLI,21,79,31,53,8
30/12/2025,PALERMO,64,7,90,9,87
30/12/2025,ROMA,61,86,68,28,75
30/12/2025,TORINO,16,66,19,15,57
30/12/2025,VENEZIA,8,3,66,36,60
30/12/2025,NAZIONALE,8,58,84,21,39
29/12/2025,BARI,24,10,25,2,22
29/12/2025,CAGLIARI,59,47,31,87,6
29/12/2025,FIRENZE,71,72,79,2,19
29/12/2025,GENOVA,30,78,54,51,81
29/12/2025,MILANO,29,21,76,70,24
29/12/2025,NAPOLI,36,45,19,89,32
29/12/2025,PALERMO,24,1,22,8,39
29/12/2025,ROMA,55,52,72,29,42
29/12/2025,TORINO,24,5,79,10,84
29/12/2025,VENEZIA,22,87,14,25,12
29/12/2025,NAZIONALE,3,86,13,20,32
27/12/2025,BARI,45,24,37,73,76
27/12/2025,CAGLIARI,89,40,68,71,45
27/12/2025,FIRENZE,87,41,35,80,46
27/12/2025,GENOVA,30,53,62,78,73
27/12/2025,MILANO,12,8,77,18,53
27/12/2025,NAPOLI,11,46,12,52,89
27/12/2025,PALERMO,26,65,32,89,58
27/12/2025,ROMA,78,8,59,57,64
27/12/2025,TORINO,50,12,43,48,70
27/12/2025,VENEZIA,21,41,89,53,12
27/12/2025,NAZIONALE,36,52,71,78,28
24/12/2025,BARI,47,74,1,61,54
24/12/2025,CAGLIARI,86,7,81,5,33
24/12/2025,FIRENZE,8,49,46,79,63
24/12/2025,GENOVA,20,44,89,15,82
24/12/2025,MILANO,25,77,4,38,27
24/12/2025,NAPOLI,10,48,38,65,47
24/12/2025,PALERMO,2,6,66,7,14
24/12/2025,ROMA,87,37,34,53,7
24/12/2025,TORINO,14,63,53,72,88
24/12/2025,VENEZIA,43,60,15,34,22
24/12/2025,NAZIONALE,67,68,75,69,53
23/12/2025,BARI,57,90,22,43,26
23/12/2025,CAGLIARI,62,22,2,11,18
23/12/2025,FIRENZE,18,56,1,68,9
23/12/2025,GENOVA,25,79,48,88,17
23/12/2025,MILANO,49,10,56,83,1
23/12/2025,NAPOLI,9,63,67,7,50
23/12/2025,PALERMO,10,82,42,78,9
23/12/2025,ROMA,29,12,73,74,62
23/12/2025,TORINO,32,9,43,6,38
23/12/2025,VENEZIA,45,63,67,58,56
23/12/2025,NAZIONALE,43,51,74,32,1
20/12/2025,BARI,40,53,79,44,62
20/12/2025,CAGLIARI,48,82,88,31,36
20/12/2025,FIRENZE,3,6,58,2,45
20/12/2025,GENOVA,5,66,83,58,2
20/12/2025,MILANO,78,63,18,36,54
20/12/2025,NAPOLI,34,19,76,54,90
20/12/2025,PALERMO,50,75,15,14,3
20/12/2025,ROMA,55,77,75,85,63
20/12/2025,TORINO,46,61,3,85,12
20/12/2025,VENEZIA,44,61,23,7,88
20/12/2025,NAZIONALE,67,24,68,9,41
19/12/2025,BARI,31,29,78,66,61
19/12/2025,CAGLIARI,45,72,65,38,35
19/12/2025,FIRENZE,80,1,33,11,36
19/12/2025,GENOVA,15,81,2,47,83
19/12/2025,MILANO,88,52,4,76,24
19/12/2025,NAPOLI,10,72,37,58,7
19/12/2025,PALERMO,78,5,34,48,35
19/12/2025,ROMA,23,22,42,75,2
19/12/2025,TORINO,73,59,48,47,70
19/12/2025,VENEZIA,2,78,31,38,72
19/12/2025,NAZIONALE,4,28,85,60,57
18/12/2025,BARI,72,48,90,14,52
18/12/2025,CAGLIARI,11,78,87,47,53
18/12/2025,FIRENZE,50,8,32,71,74
18/12/2025,GENOVA,20,18,9,76,7
18/12/2025,MILANO,13,34,68,7,16
18/12/2025,NAPOLI,75,61,50,16,10
18/12/2025,PALERMO,32,44,38,16,70
18/12/2025,ROMA,13,67,32,44,69
18/12/2025,TORINO,45,64,49,37,63
18/12/2025,VENEZIA,81,19,30,79,36
18/12/2025,NAZIONALE,21,85,89,35,77
16/12/2025,BARI,78,53,62,77,16
16/12/2025,CAGLIARI,15,58,32,39,24
16/12/2025,FIRENZE,85,20,39,32,29
16/12/2025,GENOVA,17,60,15,33,43
16/12/2025,MILANO,13,39,14,15,34
16/12/2025,NAPOLI,82,76,15,24,73
16/12/2025,PALERMO,40,55,78,26,8
16/12/2025,ROMA,23,41,17,53,76
16/12/2025,TORINO,52,20,70,59,65
16/12/2025,VENEZIA,43,58,19,8,9
16/12/2025,NAZIONALE,71,55,60,4,35
13/12/2025,BARI,61,81,73,68,78
13/12/2025,CAGLIARI,76,59,33,78,23
13/12/2025,FIRENZE,10,37,58,30,71
13/12/2025,GENOVA,17,45,37,36,72
13/12/2025,MILANO,10,71,70,46,87
13/12/2025,NAPOLI,21,11,51,68,1
13/12/2025,PALERMO,84,72,26,17,79
13/12/2025,ROMA,39,63,46,67,50
13/12/2025,TORINO,35,86,79,68,85
13/12/2025,VENEZIA,67,68,22,77,76
13/12/2025,NAZIONALE,46,12,72,65,70
12/12/2025,BARI,70,88,19,24,79
12/12/2025,CAGLIARI,76,66,38,14,29
12/12/2025,FIRENZE,84,71,15,87,18
12/12/2025,GENOVA,57,25,4,45,40
12/12/2025,MILANO,78,60,89,19,38
12/12/2025,NAPOLI,18,45,63,33,65
12/12/2025,PALERMO,28,76,49,38,10
12/12/2025,ROMA,2,40,51,85,63
12/12/2025,TORINO,10,75,86,39,36
12/12/2025,VENEZIA,40,74,90,32,50
12/12/2025,NAZIONALE,36,18,54,71,1
11/12/2025,BARI,6,84,62,37,14
11/12/2025,CAGLIARI,86,18,11,39,61
11/12/2025,FIRENZE,45,2,23,17,68
11/12/2025,GENOVA,81,24,16,23,55
11/12/2025,MILANO,32,77,56,40,71
11/12/2025,NAPOLI,11,76,86,55,90
11/12/2025,PALERMO,89,56,20,68,38
11/12/2025,ROMA,39,17,70,19,41
11/12/2025,TORINO,41,54,74,26,9
11/12/2025,VENEZIA,36,7,82,39,81
11/12/2025,NAZIONALE,61,14,50,12,8
29/11/2025,BARI,42,21,1,52,49
29/11/2025,CAGLIARI,18,22,56,47,31
29/11/2025,FIRENZE,81,80,74,10,32
29/11/2025,GENOVA,35,38,74,43,20
29/11/2025,MILANO,13,70,53,19,29
29/11/2025,NAPOLI,12,16,38,67,2
29/11/2025,PALERMO,47,76,64,48,12
29/11/2025,ROMA,65,11,56,52,67
29/11/2025,TORINO,63,22,13,60,44
29/11/2025,VENEZIA,29,76,80,55,32
29/11/2025,NAZIONALE,10,20,70,72,36
28/11/2025,BARI,79,69,34,72,33
28/11/2025,CAGLIARI,7,1,65,88,43
28/11/2025,FIRENZE,12,60,45,50,46
28/11/2025,GENOVA,45,43,23,2,41
28/11/2025,MILANO,25,81,17,33,31
28/11/2025,NAPOLI,11,34,30,60,43
28/11/2025,PALERMO,41,27,58,25,42
28/11/2025,ROMA,43,76,9,79,61
28/11/2025,TORINO,79,75,71,76,22
28/11/2025,VENEZIA,19,30,43,23,44
28/11/2025,NAZIONALE,39,71,73,16,82
27/11/2025,BARI,68,16,65,18,61
27/11/2025,CAGLIARI,18,58,83,8,86
27/11/2025,FIRENZE,38,24,44,86,67
27/11/2025,GENOVA,58,90,68,85,17
27/11/2025,MILANO,88,15,33,30,14
27/11/2025,NAPOLI,87,22,67,89,64
27/11/2025,PALERMO,32,69,62,66,64
27/11/2025,ROMA,38,49,2,87,5
27/11/2025,TORINO,23,2,77,59,35
27/11/2025,VENEZIA,25,90,28,45,74
27/11/2025,NAZIONALE,84,88,55,10,15
25/11/2025,BARI,26,22,27,17,55
25/11/2025,CAGLIARI,81,48,47,57,34
25/11/2025,FIRENZE,35,45,39,40,81
25/11/2025,GENOVA,36,50,79,60,20
25/11/2025,MILANO,34,12,24,48,29
25/11/2025,NAPOLI,18,72,23,4,64
25/11/2025,PALERMO,53,81,49,1,17
25/11/2025,ROMA,90,56,62,83,8
25/11/2025,TORINO,45,75,43,85,23
25/11/2025,VENEZIA,26,6,75,11,59
25/11/2025,NAZIONALE,52,40,44,65,16
22/11/2025,BARI,50,29,12,47,73
22/11/2025,CAGLIARI,4,79,80,66,84
22/11/2025,FIRENZE,9,15,58,5,64
22/11/2025,GENOVA,83,63,66,26,71
22/11/2025,MILANO,39,61,32,34,57
22/11/2025,NAPOLI,67,60,12,43,36
22/11/2025,PALERMO,14,25,8,44,51
22/11/2025,ROMA,62,28,2,67,21
22/11/2025,TORINO,23,39,41,14,75
22/11/2025,VENEZIA,49,57,37,65,36
22/11/2025,NAZIONALE,16,25,48,81,88
21/11/2025,BARI,72,81,38,87,2
21/11/2025,CAGLIARI,30,26,42,46,27
21/11/2025,FIRENZE,51,25,29,48,58
21/11/2025,GENOVA,71,28,26,10,7
21/11/2025,MILANO,52,21,20,51,77
21/11/2025,NAPOLI,36,23,42,34,2
21/11/2025,PALERMO,90,80,87,30,43
21/11/2025,ROMA,78,40,75,20,44
21/11/2025,TORINO,12,61,4,21,25
21/11/2025,VENEZIA,62,22,49,46,72
21/11/2025,NAZIONALE,45,23,58,10,62
20/11/2025,BARI,80,75,84,67,37
20/11/2025,CAGLIARI,78,30,29,81,85
20/11/2025,FIRENZE,38,57,58,7,71
20/11/2025,GENOVA,43,39,1,19,82
20/11/2025,MILANO,81,5,13,52,27
20/11/2025,NAPOLI,7,27,80,16,90
20/11/2025,PALERMO,31,26,50,51,13
20/11/2025,ROMA,75,8,49,14,87
20/11/2025,TORINO,52,67,23,65,5
20/11/2025,VENEZIA,74,49,81,67,64
20/11/2025,NAZIONALE,56,32,28,18,21
18/11/2025,BARI,30,6,24,65,34
18/11/2025,CAGLIARI,3,65,15,77,79
18/11/2025,FIRENZE,4,74,10,45,18
18/11/2025,GENOVA,32,21,45,81,48
18/11/2025,MILANO,25,5,15,78,86
18/11/2025,NAPOLI,34,49,52,16,5
18/11/2025,PALERMO,1,66,76,19,11
18/11/2025,ROMA,60,16,79,22,21
18/11/2025,TORINO,7,31,23,14,83
18/11/2025,VENEZIA,75,9,6,34,31
18/11/2025,NAZIONALE,64,12,18,30,88
15/11/2025,BARI,6,33,14,87,73
15/11/2025,CAGLIARI,90,73,48,35,67
15/11/2025,FIRENZE,20,66,86,79,27
15/11/2025,GENOVA,39,55,23,74,60
15/11/2025,MILANO,86,34,23,18,51
15/11/2025,NAPOLI,1,12,60,11,82
15/11/2025,PALERMO,41,78,88,71,74
15/11/2025,ROMA,66,77,24,53,11
15/11/2025,TORINO,10,90,35,77,48
15/11/2025,VENEZIA,47,79,82,5,65
15/11/2025,NAZIONALE,88,14,15,48,9
14/11/2025,BARI,82,8,24,45,37
14/11/2025,CAGLIARI,7,16,67,74,35
14/11/2025,FIRENZE,76,32,44,6,51
14/11/2025,GENOVA,22,77,19,27,89
14/11/2025,MILANO,46,81,56,29,85
14/11/2025,NAPOLI,68,90,80,6,47
14/11/2025,PALERMO,31,7,43,83,19
14/11/2025,ROMA,8,68,17,12,57
14/11/2025,TORINO,87,17,61,60,58
14/11/2025,VENEZIA,27,5,17,72,50
14/11/2025,NAZIONALE,70,76,56,81,15
13/11/2025,BARI,77,70,43,48,85
13/11/2025,CAGLIARI,30,6,66,14,27
13/11/2025,FIRENZE,28,33,83,36,87
13/11/2025,GENOVA,53,19,90,13,6
13/11/2025,MILANO,82,37,86,57,70
13/11/2025,NAPOLI,56,74,20,62,63
13/11/2025,PALERMO,29,44,34,7,56
13/11/2025,ROMA,1,59,45,33,27
13/11/2025,TORINO,24,59,27,1,42
13/11/2025,VENEZIA,25,21,77,87,85
13/11/2025,NAZIONALE,26,7,40,14,51
11/11/2025,BARI,76,70,55,49,27
11/11/2025,CAGLIARI,90,41,9,46,39
11/11/2025,FIRENZE,88,57,41,13,29
11/11/2025,GENOVA,70,38,43,12,59
11/11/2025,MILANO,54,57,38,84,80
11/11/2025,NAPOLI,78,42,68,47,27
11/11/2025,PALERMO,24,41,61,22,7
11/11/2025,ROMA,39,4,1,78,42
11/11/2025,TORINO,32,2,30,35,26
11/11/2025,VENEZIA,69,2,88,72,13
11/11/2025,NAZIONALE,45,73,36,71,7
31/10/2025,BARI,7,35,82,62,16
31/10/2025,CAGLIARI,60,42,25,31,51
31/10/2025,FIRENZE,48,36,3,35,25
31/10/2025,GENOVA,17,57,9,66,85
31/10/2025,MILANO,69,78,37,85,16
31/10/2025,NAPOLI,8,27,17,26,68
31/10/2025,PALERMO,24,77,19,79,45
31/10/2025,ROMA,45,14,27,21,7
31/10/2025,TORINO,27,51,35,76,63
31/10/2025,VENEZIA,52,5,46,10,53
31/10/2025,NAZIONALE,23,69,1,2,38
30/10/2025,BARI,17,72,57,24,53
30/10/2025,CAGLIARI,27,83,66,76,34
30/10/2025,FIRENZE,61,76,59,90,34
30/10/2025,GENOVA,26,53,62,48,38
30/10/2025,MILANO,25,47,35,18,72
30/10/2025,NAPOLI,77,83,54,4,28
30/10/2025,PALERMO,60,31,1,44,61
30/10/2025,ROMA,17,10,45,85,3
30/10/2025,TORINO,36,74,44,37,60
30/10/2025,VENEZIA,89,67,30,34,38
30/10/2025,NAZIONALE,80,7,38,84,14
28/10/2025,BARI,9,52,43,68,73
28/10/2025,CAGLIARI,16,44,1,57,28
28/10/2025,FIRENZE,41,61,73,30,22
28/10/2025,GENOVA,46,56,68,29,74
28/10/2025,MILANO,56,43,66,71,65
28/10/2025,NAPOLI,36,81,52,24,47
28/10/2025,PALERMO,67,72,49,35,84
28/10/2025,ROMA,84,48,83,71,7
28/10/2025,TORINO,53,45,10,87,5
28/10/2025,VENEZIA,46,48,13,49,25
28/10/2025,NAZIONALE,16,54,86,83,84
25/10/2025,BARI,32,65,71,85,34
25/10/2025,CAGLIARI,57,35,60,27,59
25/10/2025,FIRENZE,25,69,54,55,3
25/10/2025,GENOVA,2,18,53,83,79
25/10/2025,MILANO,19,2,60,13,83
25/10/2025,NAPOLI,87,35,78,4,69
25/10/2025,PALERMO,46,40,55,25,71
25/10/2025,ROMA,14,23,28,62,1
25/10/2025,TORINO,78,8,4,3,63
25/10/2025,VENEZIA,41,17,16,49,42
25/10/2025,NAZIONALE,83,8,3,67,86
24/10/2025,BARI,81,64,11,88,51
24/10/2025,CAGLIARI,58,62,41,29,14
24/10/2025,FIRENZE,7,27,89,20,64
24/10/2025,GENOVA,51,66,42,79,58
24/10/2025,MILANO,9,40,56,10,78
24/10/2025,NAPOLI,71,22,67,48,64
24/10/2025,PALERMO,71,67,42,89,53
24/10/2025,ROMA,74,60,86,80,39
24/10/2025,TORINO,25,11,62,33,87
24/10/2025,VENEZIA,59,84,74,70,3
24/10/2025,NAZIONALE,86,18,87,70,45
23/10/2025,BARI,47,72,8,22,76
23/10/2025,CAGLIARI,56,51,36,17,53
23/10/2025,FIRENZE,21,11,71,89,19
23/10/2025,GENOVA,90,32,12,80,1
23/10/2025,MILANO,10,57,72,21,17
23/10/2025,NAPOLI,59,1,76,9,61
23/10/2025,PALERMO,75,10,80,24,25
23/10/2025,ROMA,87,86,9,32,17
23/10/2025,TORINO,55,21,23,46,30
23/10/2025,VENEZIA,18,20,13,32,84
23/10/2025,NAZIONALE,19,18,5,86,8
21/10/2025,BARI,87,44,86,59,51
21/10/2025,CAGLIARI,85,41,53,76,18
21/10/2025,FIRENZE,24,90,51,89,57
21/10/2025,GENOVA,4,39,77,13,23
